femaDeclarationString,disasterNumber,state,declarationType,declarationDate,fyDeclared,incidentType,declarationTitle,ihProgramDeclared,iaProgramDeclared,paProgramDeclared,hmProgramDeclared,incidentBeginDate,incidentEndDate,disasterCloseoutDate,tribalRequest,fipsStateCode,fipsCountyCode,placeCode,designatedArea,declarationRequestNumber,lastIAFilingDate,incidentId,region,designatedIncidentTypes,lastRefresh,hash,id
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,1,0,1,1,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,0,48,321,99321,Matagorda (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,20c4f880edd6010af0494efbd2bd7f2545f33049,3581888b-c7e7-4a6b-978e-6951f133b2fc
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,1,0,1,1,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,0,48,339,99339,Montgomery (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,290517705609414741245488923cb18ab86b90f6,8bc28efb-566e-4abf-a4aa-e9d93a7bdffd
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,1,0,1,1,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,0,48,347,99347,Nacogdoches (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,acd5225f9776c8e43af9ac9831f931952e262ca2,514df370-b74a-4f45-9dd9-bd0b99c8a7fd
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,1,0,1,1,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,0,48,361,99361,Orange (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,19ce1e99437081c8cfa44a05e832f950df8982e8,af16d134-8098-4fd2-8913-dfd2d097b91b
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,1,0,1,1,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,0,48,373,99373,Polk (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,894569d3567656a6bd0db8d3fd55e29aa6b3a31d,43298fe3-81ec-4aba-8ad5-142ef8361777
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,1,0,1,1,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,0,48,407,99407,San Jacinto (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,1fd2ac032e2dde77d99da975752e91f8b9e1f36a,02c09f7e-e36a-4401-88eb-8eb7d7b181bb
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,1,0,1,1,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,0,48,419,99419,Shelby (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,e89eb85ed528a4694fc9a987413377cab8bd822f,63373cd7-18ca-4b3c-b020-b06da357e5ae
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,1,0,1,1,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,0,48,455,99455,Trinity (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,5d0daa3646e0bb433b695fa27cf3b8de609eb011,52184a8d-79ce-4432-882e-adbc95f7946d
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,1,0,1,1,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,0,48,471,99471,Walker (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,bce81c6d8ca6bc848d8d9c0464277d89f1c84b3d,ce31f807-93c2-43c4-a18b-39b1478ca5ee
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,1,0,1,1,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,0,48,473,99473,Waller (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,8825d9de4b78e89e8f1c879162c1429ce658e027,4aefde97-7325-4dfd-bfae-d99d07450481
DR-4798-TX,4798,TX,DR,2024-07-09T00:00:00.000Z,2024,Hurricane,HURRICANE BERYL ,1,0,1,1,2024-07-05T00:00:00.000Z,2024-07-09T00:00:00.000Z,,0,48,481,99481,Wharton (County),24081,2024-10-10T00:00:00.000Z,2024070302,6,H,2024-08-27T18:22:14.800Z,22b8a70de22dee4a61e4d5ddd93b3c1d84fe3898,e03732c7-8a15-412e-b5ca-af1677ebc4da
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,0,0,1,1,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,0,13,111,99111,Fannin (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,b3b6185f17370b4bb2d8c0eb96f4f1f9b4e323eb,2dfbf67a-87d7-43aa-b6a9-2034dd8b8789
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,0,0,1,1,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,0,13,113,99113,Fayette (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,f0ae9554c6fdfd8ca81c392395bcba7b8bd353e1,e767d68d-32b0-4593-9b65-3597abca7cb5
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,0,0,1,1,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,0,13,123,99123,Gilmer (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,fd06258d493a0cf37a822c072fc7bf3d5eaeb73b,c3e1d8dd-01c7-4ee3-860e-ec29893ecf8e
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,0,0,1,1,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,0,13,133,99133,Greene (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,2b9f6dd83bf7edbce460aaa9012b1b00397cb409,928c785a-3e8b-4d26-8618-6e98b1c1796f
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,0,0,1,1,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,0,13,143,99143,Haralson (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,6df02bef2d946b17474b21673720586442a946b2,64b67399-170c-4818-a778-4a70ef565ba2
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,0,0,1,1,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,0,13,145,99145,Harris (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,97382a9d5bf30f2294933c5c3e73482f310edfbb,8d337641-2f0f-479f-8bf0-9b7d299af3ba
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,0,0,1,1,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,0,13,161,99161,Jeff Davis (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,a352bfd9ba2ad014c5b2370c2c5538f2057d6dd5,6f351173-f3e8-4bb1-a595-a5e32220857b
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,0,0,1,1,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,0,13,171,99171,Lamar (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,02671d9ec3a66b55edd24054b1fe438b1e67c02e,028f62f7-217b-4903-9e12-7ab5ab98aaf8
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,0,0,1,1,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,0,13,193,99193,Macon (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,fe10698dbc8c208294e0f53d9692a892dbfa1af1,83d042a7-352b-40a3-a204-3a542928db6b
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,0,0,1,1,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,0,13,197,99197,Marion (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,b244e33132831e080f548030101aad02d077f2be,702f8903-d278-40d3-9693-9eb90c23ac78
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,0,0,1,1,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,0,13,199,99199,Meriwether (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,5e122f239133434c8cf88ccaf1d4760aa630ea46,4285de3c-ee44-4cfd-aded-f8adbfa808a5
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,0,0,1,1,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,0,13,209,99209,Montgomery (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,c9374bd8660b2367a316084592281088399dd8c8,6fca2aa2-3c1a-4866-85f8-50d4f555ff4f
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,0,0,1,1,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,0,13,211,99211,Morgan (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,b67f6fa6749994392c8317081a941bcf6f5cd9e4,c2d06cb7-6673-4013-bc54-6b9455295ba2
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,0,0,1,1,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,0,13,215,99215,Muscogee (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,8c2ada1dd1913c013d675b50a74166ecd0701a50,2864f701-6a56-4934-82f8-e80cdb13b236
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,0,0,1,1,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,0,13,217,99217,Newton (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,130c820b67b68c0602bc1994bb2e368efe628362,693bc082-9d25-4c7f-bdd9-96890bcaa3dc
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,0,0,1,1,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,0,13,221,99221,Oglethorpe (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,284e3ead5f42d02b466c7cb868fff980fe853499,4c9ca13a-9217-4d08-839b-e70b2fde0cc1
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,0,0,1,1,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,0,13,227,99227,Pickens (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,a2486057d3b3c149cf5abb08e0ad1de3b0b2d5e6,c6b49013-6214-49ae-83cd-c7c5516eb628
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,0,0,1,1,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,0,13,259,99259,Stewart (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,3afd97d22bd0bcf47a0138f85734d8ec4d04c41c,fefefbc5-11e7-45f3-894c-3410c835c183
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,0,0,1,1,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,0,13,263,99263,Talbot (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,5385bd6886eecb381a4be3ad78c09ac0bae9afac,3f721415-a6c8-4c6c-954a-7b559d2e8fad
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,0,0,1,1,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,0,13,265,99265,Taliaferro (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,ad399fe03f49d79f1226b27e58f9c0f6a0c27cc7,fbcacf82-f30d-43c6-af70-aa85b814caf3
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,0,0,1,1,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,0,13,269,99269,Taylor (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,476678c2d5aa6a40e861789642353404b6e49cf5,79bfa986-a568-47ea-92cf-79b777297357
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,0,0,1,1,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,0,13,281,99281,Towns (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,a40a7741109dfa9921707ca6f3ac0b85e3d0b5e1,ea199724-3ac8-4b92-998d-5d81f7aed984
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,0,0,1,1,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,0,13,285,99285,Troup (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,ee173656ca11fba132c55dded958627e555ce3fb,b7845ec2-177e-483d-a7b9-f56343994a19
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,0,0,1,1,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,0,13,291,99291,Union (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,c92361de3b8e1120808627c5c171e079df8823f7,74d67dc9-8d1d-40ca-88ce-60168616d130
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,0,0,1,1,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,0,13,293,99293,Upson (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,3a878f4f0b241c63d9ec40ed4572ec387764e928,e7695dcb-ba7b-4394-a01e-1b1c19d7cba0
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,0,0,1,1,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,0,13,307,99307,Webster (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,6153c0e0bca46688be931a643fdc3842d2304f1e,0db57012-97bd-4ae1-94c6-d493a9f49e93
DR-4259-GA,4259,GA,DR,2016-02-26T00:00:00.000Z,2016,Severe Storm,SEVERE STORMS AND FLOODING,0,0,1,1,2015-12-22T00:00:00.000Z,2016-01-13T00:00:00.000Z,2025-04-01T00:00:00.000Z,0,13,317,99317,Wilkes (County),16016,,2015122301,4,,2025-04-03T16:01:36.356Z,9bb7db24039f91d3913e0872d7c138e38aa26636,2ee39467-80e6-4f7b-b6b4-4fe132dd50f5
EM-3500-NM,3500,NM,EM,2020-03-13T00:00:00.000Z,2020,Biological,COVID-19 ,0,0,1,0,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,2025-04-01T00:00:00.000Z,1,35,0,56880,Pueblo of Picuris,20125,,2020030901,6,,2025-04-03T16:01:36.356Z,5d174d06e35187e400fd3f904234f8bc9de82e05,be506ba8-9b46-411f-9933-ebffd6a55c1f
EM-3519-NM,3519,NM,EM,2020-03-13T00:00:00.000Z,2020,Biological,COVID-19 ,0,0,1,0,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,2025-04-01T00:00:00.000Z,1,35,0,34690,Isleta Pueblo (Indian Reservation),20167,,2020030901,6,,2025-04-03T17:21:34.234Z,da24ac9fb1d8369d6cad7369054bbc58be03e686,d98c85b7-93aa-4a2a-887a-11b476a075bc
EM-3506-NM,3506,NM,EM,2020-03-13T00:00:00.000Z,2020,Biological,COVID-19 ,0,0,1,0,2020-01-20T00:00:00.000Z,2023-05-11T00:00:00.000Z,2025-04-01T00:00:00.000Z,1,35,0,86585,Zuni Pueblo (Indian Reservation),20150,,2020030901,6,,2025-04-03T17:21:34.234Z,66f45fe89483ddf87d2a45d8d1aa737b47b1621a,669a5d84-4435-4297-b5eb-08d93010e38b
DR-4795-NM,4795,NM,DR,2024-06-20T00:00:00.000Z,2024,Fire,"SOUTH FORK FIRE, SALT FIRE, AND FLOODING",1,0,1,1,2024-06-17T00:00:00.000Z,2024-08-20T00:00:00.000Z,,0,35,0,47990,Mescalero Tribe,24069,2024-10-19T00:00:00.000Z,2024061901,6,R,2024-08-27T18:22:14.800Z,129b2dbca1feec7415f1e2032c43e2f4a82a3fb9,0e8c0b7e-45c2-4371-8765-7c863e3ba862
DR-4795-NM,4795,NM,DR,2024-06-20T00:00:00.000Z,2024,Fire,"SOUTH FORK FIRE, SALT FIRE, AND FLOODING",1,0,1,1,2024-06-17T00:00:00.000Z,2024-08-20T00:00:00.000Z,,0,35,27,99027,Lincoln (County),24069,2024-10-19T00:00:00.000Z,2024061901,6,R,2024-08-27T18:22:14.800Z,ab31b8e8526929812ab04a402aab5bd4faf5c432,aa057e2b-c856-4607-9c8e-76a3b1cc8721
DR-4795-NM,4795,NM,DR,2024-06-20T00:00:00.000Z,2024,Fire,"SOUTH FORK FIRE, SALT FIRE, AND FLOODING",1,0,1,1,2024-06-17T00:00:00.000Z,2024-08-20T00:00:00.000Z,,0,35,35,99035,Otero (County),24069,2024-10-19T00:00:00.000Z,2024061901,6,R,2024-08-27T18:22:14.800Z,e2364b1da070d52d166ff88440115ff01a5d7160,6b412742-44e1-4134-97f6-2e8fe9b9c718
DR-4795-NM,4795,NM,DR,2024-06-20T00:00:00.000Z,2024,Fire,"SOUTH FORK FIRE, SALT FIRE, AND FLOODING",1,0,1,1,2024-06-17T00:00:00.000Z,2024-08-20T00:00:00.000Z,,0,35,39,99039,Rio Arriba (County),24069,2024-10-19T00:00:00.000Z,2024061901,6,R,2024-08-27T18:22:14.800Z,19dafe4f48826f0f1cc5c20ea9c560d46f95710f,a6a37a0d-e477-42d2-8cac-91f029123de5
DR-4795-NM,4795,NM,DR,2024-06-20T00:00:00.000Z,2024,Fire,"SOUTH FORK FIRE, SALT FIRE, AND FLOODING",1,0,1,1,2024-06-17T00:00:00.000Z,2024-08-20T00:00:00.000Z,,0,35,45,99045,San Juan (County),24069,2024-10-19T00:00:00.000Z,2024061901,6,R,2024-08-27T18:22:14.800Z,cd088f12a923cebbd7819a9b2e1eee003df82ed3,dcdaef4b-4b9f-47b5-ad97-76c452ebeefc
DR-4786-NE,4786,NE,DR,2024-05-24T00:00:00.000Z,2024,Severe Storm,SEVERE WINTER STORM AND STRAIGHT-LINE WINDS,0,0,1,1,2024-04-06T00:00:00.000Z,2024-04-07T00:00:00.000Z,,0,31,7,99007,Banner (County),24044,,2024041501,7,"2,5,W",2024-08-27T18:22:14.800Z,f30ff2dc31bea53d7f40029c76b28f9efbb0958a,e838f949-4b1f-4171-bb7b-ef5da3dcf423
DR-4786-NE,4786,NE,DR,2024-05-24T00:00:00.000Z,2024,Severe Storm,SEVERE WINTER STORM AND STRAIGHT-LINE WINDS,0,0,1,1,2024-04-06T00:00:00.000Z,2024-04-07T00:00:00.000Z,,0,31,33,99033,Cheyenne (County),24044,,2024041501,7,"2,5,W",2024-08-27T18:22:14.800Z,6fa73b6977f7ee3362314c817f2243bf8534cf60,e32388f3-065e-491f-8bf2-6a989941532f
DR-4786-NE,4786,NE,DR,2024-05-24T00:00:00.000Z,2024,Severe Storm,SEVERE WINTER STORM AND STRAIGHT-LINE WINDS,0,0,1,1,2024-04-06T00:00:00.000Z,2024-04-07T00:00:00.000Z,,0,31,45,99045,Dawes (County),24044,,2024041501,7,"2,5,W",2024-08-27T18:22:14.800Z,581ba490091f766ea342327f9870ed19bcb376b2,65f5b135-dd50-451e-982d-24e5e50e893a
DR-4786-NE,4786,NE,DR,2024-05-24T00:00:00.000Z,2024,Severe Storm,SEVERE WINTER STORM AND STRAIGHT-LINE WINDS,0,0,1,1,2024-04-06T00:00:00.000Z,2024-04-07T00:00:00.000Z,,0,31,69,99069,Garden (County),24044,,2024041501,7,"2,5,W",2024-08-27T18:22:14.800Z,d8bf9d67703225c8bc6349d42f3eac8c2758ad3d,6b976aaf-6af2-456e-9948-509d51a4f99c
DR-4786-NE,4786,NE,DR,2024-05-24T00:00:00.000Z,2024,Severe Storm,SEVERE WINTER STORM AND STRAIGHT-LINE WINDS,0,0,1,1,2024-04-06T00:00:00.000Z,2024-04-07T00:00:00.000Z,,0,31,105,99105,Kimball (County),24044,,2024041501,7,"2,5,W",2024-08-27T18:22:14.800Z,379f8bbd5430ea5f4c0bf55be03c1316f65c8b08,3dad8f83-593c-4c63-9d84-150f8221dc88
DR-4786-NE,4786,NE,DR,2024-05-24T00:00:00.000Z,2024,Severe Storm,SEVERE WINTER STORM AND STRAIGHT-LINE WINDS,0,0,1,1,2024-04-06T00:00:00.000Z,2024-04-07T00:00:00.000Z,,0,31,123,99123,Morrill (County),24044,,2024041501,7,"2,5,W",2024-08-27T18:22:14.800Z,8df2eee435c843f5cefe387d20245487603c98aa,f5cf995a-1461-4615-b990-c9a205fc36dc
DR-4786-NE,4786,NE,DR,2024-05-24T00:00:00.000Z,2024,Severe Storm,SEVERE WINTER STORM AND STRAIGHT-LINE WINDS,0,0,1,1,2024-04-06T00:00:00.000Z,2024-04-07T00:00:00.000Z,,0,31,157,99157,Scotts Bluff (County),24044,,2024041501,7,"2,5,W",2024-08-27T18:22:14.800Z,33c857cf489d4c174bffa30f221135c3dad21a4a,f0e32de7-436e-4b97-abbc-29df43db244f
DR-4786-NE,4786,NE,DR,2024-05-24T00:00:00.000Z,2024,Severe Storm,SEVERE WINTER STORM AND STRAIGHT-LINE WINDS,0,0,1,1,2024-04-06T00:00:00.000Z,2024-04-07T00:00:00.000Z,,0,31,165,99165,Sioux (County),24044,,2024041501,7,"2,5,W",2024-08-27T18:22:14.800Z,fae9bdacc9e4eed5c5baeab500174979ed4ece18,56e458a9-a274-4ed1-94ad-88969ad6d7e3
DR-4785-ME,4785,ME,DR,2024-05-24T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM,0,0,1,1,2024-04-03T00:00:00.000Z,2024-04-05T00:00:00.000Z,,0,23,5,99005,Cumberland (County),24039,,2024040401,1,"5,W",2024-08-27T18:22:14.800Z,1d1040767ca642c3b1efc689d3d572529fdb1d79,a03e459e-8bf7-422a-bb0b-af18b2ab3b4b
DR-4785-ME,4785,ME,DR,2024-05-24T00:00:00.000Z,2024,Winter Storm,SEVERE WINTER STORM,0,0,1,1,2024-04-03T00:00:00.000Z,2024-04-05T00:00:00.000Z,,0,23,31,99031,"York (County)(in MSA 6400,6450)",24039,,2024040401,1,"5,W",2024-08-27T18:22:14.800Z,0bbf82c6d729db70f876e0e685f0cf0a3f1e13c6,0c0db67f-a366-4b46-a66e-73a5101664b4
DR-4781-TX,4781,TX,DR,2024-05-17T00:00:00.000Z,2024,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",0,0,1,1,2024-04-26T00:00:00.000Z,2024-06-05T00:00:00.000Z,,0,48,17,99017,Bailey (County),24043,2024-08-15T00:00:00.000Z,2024042701,6,W,2024-08-27T18:22:14.800Z,f66848392458cb15c9dc5fc7b314a6c917577070,8c395eff-6663-4410-aa58-87be6a2b5d90
DR-4781-TX,4781,TX,DR,2024-05-17T00:00:00.000Z,2024,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",0,0,1,1,2024-04-26T00:00:00.000Z,2024-06-05T00:00:00.000Z,,0,48,23,99023,Baylor (County),24043,2024-08-15T00:00:00.000Z,2024042701,6,W,2024-08-27T18:22:14.800Z,dad93db0a0f859410be91b052d8a43656f493ea8,d3b4dbe3-730e-4504-a820-2a7a3671b3bc
DR-4781-TX,4781,TX,DR,2024-05-17T00:00:00.000Z,2024,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",0,0,1,1,2024-04-26T00:00:00.000Z,2024-06-05T00:00:00.000Z,,0,48,31,99031,Blanco (County),24043,2024-08-15T00:00:00.000Z,2024042701,6,W,2024-08-27T18:22:14.800Z,fb8de61d24d3b4648f6a9a1eca8efef071ff5fcf,471cee72-9b83-4056-bbe1-b9f8b1a2d80d
DR-4781-TX,4781,TX,DR,2024-05-17T00:00:00.000Z,2024,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",0,0,1,1,2024-04-26T00:00:00.000Z,2024-06-05T00:00:00.000Z,,0,48,35,99035,Bosque (County),24043,2024-08-15T00:00:00.000Z,2024042701,6,W,2024-08-27T18:22:14.800Z,8b1205524e7dfb315195e880abde3cbd135c0a6d,4f30b672-2c9b-4386-97c9-da26e46f641a
DR-4781-TX,4781,TX,DR,2024-05-17T00:00:00.000Z,2024,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",0,0,1,1,2024-04-26T00:00:00.000Z,2024-06-05T00:00:00.000Z,,0,48,37,99037,Bowie (County),24043,2024-08-15T00:00:00.000Z,2024042701,6,W,2024-08-27T18:22:14.800Z,165cad04232f1ac624aea957c631f8698d9f1ac6,aefde44e-7513-4084-b025-641251026785
DR-4781-TX,4781,TX,DR,2024-05-17T00:00:00.000Z,2024,Flood,"SEVERE STORMS, STRAIGHT-LINE WINDS, TORNADOES, AND FLOODING",0,0,1,1,2024-04-26T00:00:00.000Z,2024-06-05T00:00:00.000Z,,0,48,49,99049,Brown (County),24043,2024-08-15T00:00:00.000Z,2024042701,6,W,2024-08-27T18:22:14.800Z,88f94885bc710f624ce2501bdef693928390feb7,e97331c4-6a7b-48e1-ac93-2deffa4bfbd9
