disasterNumber,state,county,city,zipCode,totalValidRegistrations,validCallCenterRegistrations,validWebRegistrations,validMobileRegistrations,ihpReferrals,ihpEligible,ihpAmount,haReferrals,haEligible,haAmount,onaReferrals,onaEligible,onaAmount,id
1439,TX,Aransas (County),ARANSAS PASS,78335,4,0,0,0,3,3,5915.91,3,3,4543.02,3,2,1372.89,335640cf-41a8-4128-8c6a-6e1480057691
1439,TX,Aransas (County),ARANSAS PASS,78336,77,0,0,0,69,58,190858.11,69,54,157115.36,40,24,33742.75,0f9648b0-b10f-4b2f-be82-cc1269a7c159
1439,TX,Aransas (County),BAYSIDE,78340,2,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,83316c95-be54-4763-9f2d-8e6178499489
1439,TX,Aransas (County),FULTON,78358,28,0,0,0,24,22,101177.43,23,20,67960.7,17,15,33216.73,4aec1de7-bf2b-4444-8135-dec3a33b8f56
1439,TX,Aransas (County),FULTON,78381,1,0,0,0,1,1,3304.3,1,1,2133.96,1,1,1170.34,9fbe5a11-d67b-4772-a768-cf6421ba5c32
1439,TX,Aransas (County),ROCKPORT,77823,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,ae59be87-f98c-460e-a076-437d3c9263bd
1439,TX,Aransas (County),ROCKPORT,78331,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,b6588f2d-392f-4d16-8d4d-81b4b7852925
1439,TX,Aransas (County),ROCKPORT,78381,20,0,0,0,19,16,58308.77,19,15,44785.17,9,7,13523.6,2adddb7a-abdd-44fc-9777-0191a9a7ff2b
1439,TX,Aransas (County),ROCKPORT,78382,398,0,0,0,363,306,1175436.42,354,293,879762.29,225,142,295674.13,7ef34ba1-69f3-45c0-be7b-08652d65f92f
1439,TX,Aransas (County),ROCK PORT,78358,1,0,0,0,1,1,5726.0,1,1,5726.0,0,0,0.0,4196ad21-2367-4e64-86de-92e65e7fa35c
1439,TX,Aransas (County),TAFT,78390,1,0,0,0,1,1,3855.33,1,1,3855.33,0,0,0.0,4517ea18-96f3-42e3-8357-9ffc6fedf42d
1439,TX,Brazoria (County),ALVIN,77511,7,0,0,0,7,7,25149.85,7,6,15530.67,7,4,9619.18,3e26f13b-5aef-49fa-94d3-c566ff6d20b1
1439,TX,Brazoria (County),ANGLETON,77515,6,0,0,0,6,4,18001.01,6,4,12131.8,4,3,5869.21,950fd280-5bf6-4c80-a50b-8dd32dd7e4e3
1439,TX,Brazoria (County),ANGLETON,77516,1,0,0,0,1,0,0.0,1,0,0.0,0,0,0.0,485e54b5-6612-4d93-8b64-a7700814f9b9
1439,TX,Brazoria (County),BRAZORIA,77422,14,0,0,0,13,6,22428.76,11,6,22428.76,4,0,0.0,13700f87-e34d-44b0-bf6d-a5e9b36f59b4
1439,TX,Brazoria (County),CLUTE,77531,16,0,0,0,13,7,19041.19,13,5,7653.81,6,3,11387.38,acdc8029-5fbd-42c7-b44e-7a8e954e50b3
1439,TX,Brazoria (County),DANBURY,77534,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,569bb6f2-2a28-47bc-ad47-236c9cf6e86e
1439,TX,Brazoria (County),FREEPORT,77541,40,0,0,0,38,25,89176.7,34,22,68387.8,22,9,20788.9,c8665be2-f31b-4151-ac59-63730d661661
1439,TX,Brazoria (County),JONES CREEK,77541,2,0,0,0,2,2,7679.1,2,2,7679.1,1,0,0.0,56f2a9ba-638c-479a-92c6-eb88f70c4014
1439,TX,Brazoria (County),LAKE JACKSON,77566,11,0,0,0,9,6,20074.75,8,3,14346.84,8,5,5727.91,ba9b7e0a-3973-4c47-a7de-5e53b219385d
1439,TX,Brazoria (County),OLD OCEAN,77463,2,0,0,0,2,2,13694.87,2,2,6674.54,2,2,7020.33,7860264c-3bd8-4e4a-9cf2-30ced2ba2077
1439,TX,Brazoria (County),PEARLAND,77581,1,0,0,0,1,0,0.0,0,0,0.0,1,0,0.0,29ca01f4-5bf0-43ae-b4ae-4aface773f60
1439,TX,Brazoria (County),PEARLAND,77584,5,0,0,0,5,5,25600.04,5,5,23102.47,4,2,2497.57,f5dce386-a060-4898-8e63-4da691020358
1439,TX,Brazoria (County),ROSHARON,77583,6,0,0,0,5,5,17785.65,5,3,10328.11,5,4,7457.54,ea849562-dd4f-4e8a-bb1b-5bd6db5515a4
1439,TX,Brazoria (County),SILSBEE,77656,1,0,0,0,1,1,2305.03,1,1,1912.53,1,1,392.5,cb4a26c4-919a-4ceb-8b3b-94cd12edf342
1439,TX,Brazoria (County),SWEENY,77480,4,0,0,0,4,3,10137.5,3,2,9587.5,1,1,550.0,6568d7fc-423f-4c8d-8e1d-a28224b89d7f
1439,TX,Brazoria (County),WEST COLUMBIA,77486,5,0,0,0,5,3,6830.3,4,3,6830.3,2,0,0.0,c7319981-1e0c-4656-945c-5b3b723b50b1
1439,TX,Cameron (County),BLUETOWN,78592,1,0,0,0,1,1,935.6,1,1,635.5,1,1,300.1,02c2d960-6021-4fb7-b2d9-2ab0987752a6
1439,TX,Cameron (County),BROWNSVILLE,78520,21,0,0,0,21,14,28739.98,20,13,22937.02,10,5,5802.96,f42d09a7-a2d4-43e9-b46e-9c2ebe7521ad
1439,TX,Cameron (County),BROWNSVILLE,78521,41,0,0,0,40,31,94228.01,40,31,63150.88,22,17,31077.13,c4b7ca1e-663f-4149-8c56-3c17a180d3e1
1439,TX,Cameron (County),BROWNSVILLE,78526,3,0,0,0,3,3,5985.18,3,2,4580.38,3,3,1404.8,e1058229-696f-48da-a8a4-9452ce33637f
1439,TX,Cameron (County),COMBES,78535,5,0,0,0,5,5,10193.95,5,5,7064.64,4,3,3129.31,7224f4b0-9a80-4073-9ec9-ac8fca315510
1439,TX,Cameron (County),HARLINGEN,78550,43,0,0,0,39,30,68584.4,39,27,46592.33,24,12,21992.07,17c3a7ed-c7c3-433c-a42a-4ed2ffac4d21
1439,TX,Cameron (County),HARLINGEN,78552,34,0,0,0,33,30,93119.86,33,28,59027.55,24,22,34092.31,39ced62d-e4fc-4ab0-8e98-06b3eeefd2c5
1439,TX,Cameron (County),LA FERIA,78559,54,0,0,0,54,49,100883.59,53,44,72288.72,40,31,28594.87,f7fd0ed9-3de6-44f3-88c2-a651ad69d476
1439,TX,Cameron (County),LAGUNA HEIGHTS,78578,3,0,0,0,3,3,24459.98,3,3,13789.1,3,3,10670.88,fedec848-c506-42ac-be56-ac254eacd0a0
1439,TX,Cameron (County),LAGUNA VISTA,78578,7,0,0,0,6,5,18962.16,5,5,12767.8,5,2,6194.36,74e69332-7371-4bdc-a3fb-f5a21f2a1813
1439,TX,Cameron (County),LOS FRESNOS,78566,45,0,0,0,44,40,130062.98,43,36,75572.91,40,32,54490.07,349bb1dd-9055-4fea-83ef-835aa9626480
1439,TX,Cameron (County),LOS INDIOS,78567,1,0,0,0,1,1,7202.29,1,1,4635.52,1,1,2566.77,05bfcc1c-257e-4fa2-9486-18647a784838
1439,TX,Cameron (County),LOZANO,78568,3,0,0,0,3,3,4527.77,3,2,3919.85,1,1,607.92,a76cb8b2-7ef9-4355-98b2-eccc02c8087d
1439,TX,Cameron (County),OLMITO,78575,1,0,0,0,1,1,3487.35,1,1,3310.54,1,1,176.81,b5db347d-dbae-45f2-adfc-d67ba3e88f5c
1439,TX,Cameron (County),PORT ISABEL,78578,16,0,0,0,16,13,58393.68,15,13,37874.72,9,5,20518.96,475f20c1-3974-49c2-bce8-337d31e5d682
1439,TX,Cameron (County),PROGRESO,78579,1,0,0,0,1,1,1702.91,1,1,1526.1,1,1,176.81,5c1860de-be8b-4080-add5-3eb3404ef2e6
1439,TX,Cameron (County),RIO HONDO,78583,17,0,0,0,17,16,49730.25,17,15,30802.43,14,10,18927.82,f6ed6fec-a717-423a-b229-dd2d8aeaf4fd
1439,TX,Cameron (County),SAN BENITO,78586,164,0,0,0,164,139,423191.59,160,129,295415.94,121,96,127775.65,44aa49d3-9067-4bcf-a247-74106a1237d0
1439,TX,Cameron (County),SAN PEDRO,78520,1,0,0,0,1,1,1666.41,1,1,1666.41,0,0,0.0,764ea80a-cf6c-4654-a9d7-804dbd7699d5
1439,TX,Cameron (County),SANTA MARIA,78592,76,0,0,0,74,66,151354.91,74,62,99823.02,56,42,51531.89,392ad3ce-0f76-434d-be11-5ca674e6a9b5
1439,TX,Cameron (County),SANTA ROSA,78593,19,0,0,0,19,17,43266.59,19,15,29339.29,16,14,13927.3,52169c86-401c-4462-9de4-d07c993616da
1439,TX,Fort Bend (County),BROOKSHIRE,77423,1,0,0,0,1,1,2454.0,1,1,2454.0,1,0,0.0,21b1cd9c-6333-4d81-a627-90ff9fc35a07
1439,TX,Fort Bend (County),FRESNO,77545,1,0,0,0,1,1,16211.21,1,1,7822.0,1,1,8389.21,aef59dd8-26a4-4ecf-9148-ecdd03eb4e63
1439,TX,Fort Bend (County),FULSHEAR,77441,30,0,0,0,29,22,60959.22,29,22,26342.89,25,11,34616.33,5b3f60b7-58ca-4aed-8d04-691169389fd9
1439,TX,Fort Bend (County),HOUSTON,77053,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,85ea0b5e-67c8-46b8-9c1a-0970ad97e195
1439,TX,Fort Bend (County),MISSOURI CITY,77441,1,0,0,0,1,0,0.0,0,0,0.0,1,0,0.0,26e09978-8465-406e-b0f0-e9d2d2710ede
1439,TX,Fort Bend (County),MISSOURI CITY,77489,4,0,0,0,3,1,23695.21,2,1,2454.0,3,1,21241.21,d9412d0c-8ec9-4e43-90c8-e6787c8fae8d
1439,TX,Fort Bend (County),NEEDVILLE,77461,2,0,0,0,2,2,5235.6,2,2,5235.6,1,0,0.0,c1e322cf-8e9c-44a7-96e5-260946b4e536
1439,TX,Fort Bend (County),RICHMOND,77469,3,0,0,0,3,2,5613.62,2,0,0.0,3,2,5613.62,96663b48-efe8-4b12-8a36-2fa93663f29e
1439,TX,Fort Bend (County),ROSENBERG,77471,4,0,0,0,3,1,550.0,2,0,0.0,2,1,550.0,1f71d7e4-f127-4ca4-ac81-e4e6970581e8
1439,TX,Fort Bend (County),SIMONTON,77476,26,0,0,0,23,14,21563.31,18,9,8170.18,20,8,13393.13,e5c5b527-fb98-4d5f-a5bc-c3ccdba853bd
1439,TX,Fort Bend (County),STAFFORD,77477,3,0,0,0,3,2,9907.54,3,2,8158.24,2,1,1749.3,fea97128-b099-466c-a73d-118be04b6a14
1439,TX,Fort Bend (County),WALLIS,77485,3,0,0,0,3,2,24553.66,3,2,13852.45,3,1,10701.21,d8a5ab19-1e40-4b5e-b17d-4c131982d4b9
1439,TX,Hardin (County),BATSON,77519,3,0,0,0,3,2,9723.72,3,2,7507.27,2,1,2216.45,55733732-233f-49d3-aa13-c7d7bdfdd1c5
1439,TX,Hardin (County),HULL,77564,1,0,0,0,1,0,0.0,1,0,0.0,0,0,0.0,154b972f-4624-408f-80c3-7a9f14beaa7b
1439,TX,Hardin (County),KOUNTZE,77625,43,0,0,0,41,33,106199.73,40,30,47294.24,32,26,58905.49,65a80175-e8ce-4eb4-924a-d26811af5ef9
1439,TX,Hardin (County),LUMBERTON,77657,32,0,0,0,31,16,68957.97,29,15,46538.97,15,8,22419.0,c3c24e2b-06cb-4d7c-ab51-942f26a87c6c
1439,TX,Hardin (County),SARATOGA,77585,2,0,0,0,2,2,4312.48,2,2,3955.86,1,1,356.62,242c59c3-0a32-498d-b481-dcdf6ae1a3c2
1439,TX,Hardin (County),SILSBEE,77656,253,0,0,0,243,180,344859.77,225,128,180324.71,182,112,164535.06,192bdcc9-c7a4-4b1d-b5f3-72231dfac5d1
1439,TX,Hardin (County),SOUR LAKE,77659,4,0,0,0,4,4,4945.63,4,3,2980.08,3,3,1965.55,fc875ffb-33c7-4674-ada5-7ff773a9ca3d
1439,TX,Hardin (County),VILLAGE MILLS,77663,1,0,0,0,1,1,396.0,1,1,396.0,0,0,0.0,0be65edd-77c4-4ab6-99c7-da4aed8502d3
1439,TX,Hardin (County),VOTAW,77376,3,0,0,0,3,3,8064.22,3,2,6664.22,3,2,1400.0,a7849c8b-a428-4c0f-ab56-5989cac871a8
1439,TX,Harris (County),`,77099,1,0,0,0,1,0,0.0,0,0,0.0,1,0,0.0,a94b1fd7-cab1-4909-b2c7-7689c89352d4
1439,TX,Harris (County),BAYTOWN,77520,4,0,0,0,4,3,19417.21,4,3,12626.46,2,2,6790.75,7496a56f-6dcf-4150-8459-edf0a6d4579e
1439,TX,Harris (County),BAYTOWN,77521,1,0,0,0,1,1,3781.71,0,0,0.0,1,1,3781.71,59e9f32b-ee9a-4067-8aa4-18e7dcf4ffbf
1439,TX,Harris (County),BEAUMONT,70005,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,6e760954-5b13-4fbb-8d6e-d3bd66d864f1
1439,TX,Harris (County),BEAUMONT,77003,1,0,0,0,1,1,6243.7,1,1,2084.0,1,1,4159.7,d03a9a4a-e8a8-40f0-856f-987e175dc9f0
1439,TX,Harris (County),BEAUMONT,77705,1,0,0,0,1,1,7416.54,1,1,1494.0,1,1,5922.54,b8631320-3f0c-4e25-82ac-8a5819880692
1439,TX,Harris (County),CHANNELVIEW,77530,16,0,0,0,14,7,41261.82,9,4,20342.24,12,5,20919.58,0f5c39eb-c742-4756-a95b-226b2051efba
1439,TX,Harris (County),CROSBY,77532,8,0,0,0,8,4,17074.16,7,4,15264.47,6,1,1809.69,56cbb3ec-e31a-4ff0-b7e1-66253af37dbd
1439,TX,Harris (County),CYPRESS,77433,1,0,0,0,1,1,1702.25,1,1,1591.52,1,1,110.73,91c42b99-6a4a-43de-8e10-95c3442273bd
1439,TX,Harris (County),DEER PARK,77536,2,0,0,0,2,2,3753.91,1,1,527.19,2,2,3226.72,aaf9e684-164e-4a9f-b7a3-33264b68dad4
1439,TX,Harris (County),FRIENDSWOOD,77546,1,0,0,0,1,0,0.0,1,0,0.0,0,0,0.0,b8b3a425-f2bc-46bd-8222-9b9135a93907
1439,TX,Harris (County),GALENA PARK,77547,1,0,0,0,1,1,9231.37,1,1,4991.11,1,1,4240.26,16b2286e-a03b-482a-af40-a4b73742319d
1439,TX,Harris (County),GREEN POINT,77060,1,0,0,0,1,0,0.0,0,0,0.0,1,0,0.0,6c3a6f8c-24ed-4d7d-b712-ac3a1decab30
1439,TX,Harris (County),HIGHLANDS,77562,1,0,0,0,1,1,17419.39,1,1,5374.71,1,1,12044.68,18d3624a-a577-42dc-b0e1-7c326ab394e2
1439,TX,Harris (County),HOCKLEY,77447,2,0,0,0,2,2,18754.7,1,1,6156.0,2,2,12598.7,af4b4c2f-770e-46f6-9bce-707f11634e95
1439,TX,Harris (County),HOUSTON,     ,1,0,0,0,1,0,0.0,0,0,0.0,1,0,0.0,f335b651-420f-4c67-af93-19e0dd0f1dbe
1439,TX,Harris (County),HOUSTON,77001,2,0,0,0,2,1,1413.0,0,0,0.0,2,1,1413.0,4eb5923a-9a8a-42ee-aa40-8cb206d6914e
1439,TX,Harris (County),HOUSTON,77002,3,0,0,0,2,2,7184.98,0,0,0.0,2,2,7184.98,ab1ad0c8-815a-4753-b256-695c5152e363
1439,TX,Harris (County),HOUSTON,77003,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,7b10cd05-b8e6-4ec1-a4e4-05cd15b58952
1439,TX,Harris (County),HOUSTON,77004,7,0,0,0,7,5,16353.42,6,3,3785.3,5,4,12568.12,31cb9d4c-9bbb-4e03-a71d-4482620f1428
1439,TX,Harris (County),HOUSTON,77005,1,0,0,0,1,1,6406.47,1,1,3855.05,1,1,2551.42,896a245d-54f3-40f1-b32c-f4b86e452d5b
1439,TX,Harris (County),HOUSTON,77006,1,0,0,0,1,1,2845.47,1,1,2845.47,0,0,0.0,b8c0dcb3-6c02-47d9-8184-fc774cd089d6
1439,TX,Harris (County),HOUSTON,77007,3,0,0,0,3,3,13846.67,3,3,6055.16,3,2,7791.51,49cdb542-a60a-47c2-85b6-63ded7887a4d
1439,TX,Harris (County),HOUSTON,77008,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,dd52810f-dba1-4f56-8eac-cc44d5de54c3
1439,TX,Harris (County),HOUSTON,77009,2,0,0,0,2,2,21920.14,2,2,10531.12,2,2,11389.02,a2130e11-ac57-4fb4-ad44-8c511270dad9
1439,TX,Harris (County),HOUSTON,77011,1,0,0,0,1,1,6050.61,1,1,3040.7,1,1,3009.91,3b18c934-fb26-4e6c-8a18-b8680ddbd41b
1439,TX,Harris (County),HOUSTON,77012,2,0,0,0,2,1,747.0,2,1,747.0,2,0,0.0,113da748-f1dd-4832-b097-8950dfb31a7a
1439,TX,Harris (County),HOUSTON,77013,5,0,0,0,5,4,12416.03,4,4,6067.67,4,2,6348.36,78faa5be-aeb7-4444-a18c-9d0b02a83cbc
1439,TX,Harris (County),HOUSTON,77014,9,0,0,0,9,8,13100.1,3,2,8534.1,8,6,4566.0,c8fa76ab-1d63-4835-94ae-fc529090e090
1439,TX,Harris (County),HOUSTON,77015,14,0,0,0,13,11,95678.04,10,9,38180.02,12,9,57498.02,d71fe4a5-7549-4434-942b-da19f4b117de
1439,TX,Harris (County),HOUSTON,77016,37,0,0,0,32,20,57567.09,19,13,32214.41,28,13,25352.68,492f641d-0be6-4e88-b88d-80acca8c1f07
1439,TX,Harris (County),HOUSTON,77017,6,0,0,0,5,4,15277.46,5,4,15277.46,1,0,0.0,967a3190-fb36-4cae-85a1-79418c4f38dd
1439,TX,Harris (County),HOUSTON,77018,11,0,0,0,9,6,47528.29,8,6,28580.57,7,2,18947.72,766b0432-9ed4-4d1c-a643-73811fc7e90c
1439,TX,Harris (County),HOUSTON,77019,2,0,0,0,2,2,3291.74,2,2,3291.74,0,0,0.0,3fe73a98-817a-4a82-95b1-3cb7a2075d6b
1439,TX,Harris (County),HOUSTON,77020,17,0,0,0,16,12,39830.78,15,10,21334.77,13,6,18496.01,3bd184c2-2e49-45d5-b36b-58dc01b8b899
1439,TX,Harris (County),HOUSTON,77021,9,0,0,0,7,6,29382.07,7,6,9675.86,6,4,19706.21,5cdcf24f-af91-456d-b4dd-1bb51e1a0a32
1439,TX,Harris (County),HOUSTON,77022,16,0,0,0,15,8,28780.34,10,5,10224.52,13,7,18555.82,37b23071-c19d-49d4-b463-6123d1626426
1439,TX,Harris (County),HOUSTON,77023,7,0,0,0,5,2,9294.08,5,2,3269.36,4,2,6024.72,a518762f-6b6d-4148-a642-ca3012889e12
1439,TX,Harris (County),HOUSTON,77024,4,0,0,0,2,2,10000.0,0,0,0.0,2,2,10000.0,cafdf630-b346-468b-ab73-8cf1ecc7417a
1439,TX,Harris (County),HOUSTON,77026,33,0,0,0,29,23,133400.18,26,19,56823.36,26,18,76576.82,e4dbfe68-7925-4420-a621-f4e6be1819f7
1439,TX,Harris (County),HOUSTON,77028,21,0,0,0,20,13,99379.91,18,11,44807.36,17,9,54572.55,4244c208-d840-489d-94f1-0c95f06b3f22
1439,TX,Harris (County),HOUSTON,77029,9,0,0,0,9,5,27271.67,8,5,15896.78,7,5,11374.89,9732a2eb-0aa9-4ecc-af15-6dfc34d64afe
1439,TX,Harris (County),HOUSTON,77030,1,0,0,0,1,0,0.0,0,0,0.0,1,0,0.0,fb25db85-faf8-4796-ae99-220619df9a67
1439,TX,Harris (County),HOUSTON,77031,2,0,0,0,2,1,550.0,0,0,0.0,2,1,550.0,62d66d39-b08e-4a82-92e7-6a69f9c4657b
1439,TX,Harris (County),HOUSTON,77032,223,0,0,0,211,143,797261.56,179,110,373692.94,164,95,423568.62,2b643770-8174-47e1-a84f-861a79dc4e9b
1439,TX,Harris (County),HOUSTON,77033,23,0,0,0,22,18,49712.89,15,11,18204.33,20,14,31508.56,1fe13c38-f379-47e5-a4fa-e1e77421a9ff
1439,TX,Harris (County),HOUSTON,77034,10,0,0,0,9,6,23934.52,3,1,3393.44,8,6,20541.08,62a470ff-3ce4-4d3c-8ef9-2e6a4f3d0aef
1439,TX,Harris (County),HOUSTON,77035,10,0,0,0,9,6,19990.1,5,1,2454.0,9,6,17536.1,38fcf37d-a51c-4819-8ddb-1ece2fdc7031
1439,TX,Harris (County),HOUSTON,77036,11,0,0,0,11,3,22511.47,5,3,3566.0,10,3,18945.47,b4e65338-2fe5-4dba-a175-791f6468ae63
1439,TX,Harris (County),HOUSTON,77037,110,0,0,0,105,89,557655.53,99,82,240072.79,79,53,317582.74,a8c7b1f4-1c6a-490f-8c88-dfe2d9ac0f26
1439,TX,Harris (County),HOUSTON,77038,142,0,0,0,131,106,730814.44,106,83,298426.41,104,77,432388.03,d826f909-5be5-488e-ab44-60c22b6a0f4b
1439,TX,Harris (County),HOUSTON,77039,96,0,0,0,89,67,427159.82,72,51,126659.8,74,48,300500.02,418671ca-ce92-4528-8387-8da79db49951
1439,TX,Harris (County),HOUSTON,77040,165,0,0,0,156,126,364932.4,150,121,281277.5,97,32,83654.9,1fe48ce0-7a58-4bd0-8a59-f0d55f198e8c
1439,TX,Harris (County),HOUSTON,77041,16,0,0,0,16,13,72024.14,16,13,50465.22,13,7,21558.92,c4f93597-1ec0-4626-a913-b603daab928a
1439,TX,Harris (County),HOUSTON,77042,1,0,0,0,1,0,0.0,1,0,0.0,0,0,0.0,79aab28c-0ad3-4f71-9fbf-c826eae5ec85
1439,TX,Harris (County),HOUSTON,77043,6,0,0,0,6,6,24624.73,5,4,17424.51,5,4,7200.22,04660c6e-a569-41da-804c-b5175276efc3
1439,TX,Harris (County),HOUSTON,77044,28,0,0,0,26,22,110664.83,21,13,46499.27,19,15,64165.56,d46e6345-ea70-48b7-9b6a-b2d48f664f3c
1439,TX,Harris (County),HOUSTON,77045,4,0,0,0,3,2,5790.16,2,1,2008.45,2,1,3781.71,be3566d8-c6c2-43a8-9c8c-facf91f4e973
1439,TX,Harris (County),HOUSTON,77047,7,0,0,0,7,5,21028.56,7,5,14779.24,5,1,6249.32,32e60b2a-aa54-4f92-9b8c-be68ea8089ac
1439,TX,Harris (County),HOUSTON,77048,10,0,0,0,10,4,11719.92,8,3,7728.95,7,2,3990.97,0c74c04a-5069-47d5-828b-ba4fd0bfdd79
1439,TX,Harris (County),HOUSTON,77049,14,0,0,0,14,12,48925.33,12,7,17286.58,14,9,31638.75,b431c53a-0ccd-4047-9ef1-641e1e7c77d1
1439,TX,Harris (County),HOUSTON,77050,7,0,0,0,7,6,23082.42,6,6,19202.57,6,2,3879.85,c7b601fb-4539-4a22-bf0f-dee1324e3337
1439,TX,Harris (County),HOUSTON,77051,8,0,0,0,7,5,16374.88,4,3,7485.3,5,4,8889.58,698e331c-68e7-4d7b-ac27-96fc968276ab
1439,TX,Harris (County),HOUSTON,77052,1,0,0,0,1,0,0.0,0,0,0.0,1,0,0.0,c043bbf5-7d6c-45a0-9c83-6d850df0bb8a
1439,TX,Harris (County),HOUSTON,77053,7,0,0,0,5,5,18822.81,4,2,3937.55,5,4,14885.26,68af08ee-6288-4cde-808c-67c6638fda4c
1439,TX,Harris (County),HOUSTON,77054,3,0,0,0,2,2,4471.2,1,1,361.2,2,1,4110.0,55404915-6644-4f55-8cd1-0c8c7d8c02f5
1439,TX,Harris (County),HOUSTON,77055,15,0,0,0,13,8,26009.18,6,4,10191.64,13,7,15817.54,cd8fd255-fb98-4664-836c-ac8582fdc141
1439,TX,Harris (County),HOUSTON,77057,1,0,0,0,1,1,180.29,1,0,0.0,1,1,180.29,58b5f24c-6c89-4715-8458-2ab3f2c784f2
1439,TX,Harris (County),HOUSTON,77058,3,0,0,0,3,3,6100.0,0,0,0.0,3,3,6100.0,a02cda3a-411b-4e2c-b605-5d8dbfdd5edd
1439,TX,Harris (County),HOUSTON,77060,1280,0,0,0,1151,894,5649365.27,866,587,831338.51,1046,750,4818026.76,e64b8e46-f6bf-4842-ac20-946d40c76744
1439,TX,Harris (County),HOUSTON,77061,2,0,0,0,2,2,6748.12,1,1,2084.0,2,2,4664.12,9197889e-e6f4-4d6d-b9d1-74db9ad76077
1439,TX,Harris (County),HOUSTON,77063,1,0,0,0,1,0,0.0,1,0,0.0,1,0,0.0,f8e5e664-e6f6-45c9-b462-94e60d942bbe
1439,TX,Harris (County),HOUSTON,77064,6,0,0,0,5,3,9878.9,5,3,9878.9,3,0,0.0,c75ff2c9-044e-4aca-bd16-162d3ce664e1
1439,TX,Harris (County),HOUSTON,77065,2,0,0,0,2,1,2454.0,2,1,2454.0,1,0,0.0,85463184-c8dd-4f5b-85ac-2cd5b15dc185
1439,TX,Harris (County),HOUSTON,77066,29,0,0,0,23,17,69797.12,16,8,17365.85,21,14,52431.27,ab8f0dc6-649d-4d92-989e-f8c5c2049dc7
1439,TX,Harris (County),HOUSTON,77067,111,0,0,0,93,60,223579.99,49,35,88412.49,84,44,135167.5,a117062b-c1ce-44f0-8af7-aea93519d320
1439,TX,Harris (County),HOUSTON,77068,2,0,0,0,1,0,0.0,1,0,0.0,0,0,0.0,144eb24b-5763-4961-8094-cd7e0ff86bd5
1439,TX,Harris (County),HOUSTON,77070,1,0,0,0,1,0,0.0,0,0,0.0,1,0,0.0,d20717fe-83a3-41e0-b450-6a929d140ef8
1439,TX,Harris (County),HOUSTON,77071,2,0,0,0,2,2,3240.0,2,2,3240.0,0,0,0.0,b7d10151-2a86-4e2f-b176-4fc2c4b34711
1439,TX,Harris (County),HOUSTON,77072,5,0,0,0,4,4,8630.78,4,2,6139.81,3,2,2490.97,1f258dc0-0ca5-431b-8a63-5a1e6c8edc82
1439,TX,Harris (County),HOUSTON,77073,8,0,0,0,5,3,12467.81,1,1,2467.81,5,2,10000.0,bd472a63-27e4-4456-ae91-b2d001edd376
1439,TX,Harris (County),HOUSTON,77074,4,0,0,0,4,1,4027.52,3,1,1494.0,2,1,2533.52,f27ea207-8a08-4bed-8740-5dae2f59632a
1439,TX,Harris (County),HOUSTON,77075,3,0,0,0,2,1,2685.0,0,0,0.0,2,1,2685.0,27f5aac4-2940-454e-8ddc-3018509cd3af
1439,TX,Harris (County),HOUSTON,77076,27,0,0,0,26,16,81632.74,22,11,33151.03,23,12,48481.71,10d230c2-6ebf-43a1-bc1b-bb2fd5ba21c6
1439,TX,Harris (County),HOUSTON,77077,6,0,0,0,6,5,23236.42,5,5,16721.46,4,2,6514.96,dfc2e170-79eb-4505-a7c5-ccf78dedaacf
1439,TX,Harris (County),HOUSTON,77078,16,0,0,0,14,8,26584.5,8,4,15548.09,12,7,11036.41,c7ec9d21-fe62-4aeb-87d0-2121900433e5
1439,TX,Harris (County),HOUSTON,77079,4,0,0,0,3,2,3357.06,0,0,0.0,3,2,3357.06,9e7139fe-355c-4bda-b770-c0f459f86a48
1439,TX,Harris (County),HOUSTON,77080,9,0,0,0,9,7,21967.42,8,6,13280.96,6,4,8686.46,e9c56d2e-3c3a-4353-ae11-dc07b37787ad
1439,TX,Harris (County),HOUSTON,77081,2,0,0,0,2,2,6614.55,1,1,1156.0,2,2,5458.55,ce9402b3-a671-4313-9d13-f65cd024c907
1439,TX,Harris (County),HOUSTON,77082,7,0,0,0,6,4,12674.1,3,1,1110.86,4,3,11563.24,980fd81a-d103-4ec4-be2f-ec42d67c69e0
1439,TX,Harris (County),HOUSTON,77083,4,0,0,0,3,2,4994.54,1,1,342.04,3,2,4652.5,06af3347-ca69-4ecb-8da9-0761b9b4ceec
1439,TX,Harris (County),HOUSTON,77084,32,0,0,0,26,18,69123.26,15,11,34319.35,21,10,34803.91,33107b2f-759d-4a09-988a-4965178eb9d7
1439,TX,Harris (County),HOUSTON,77085,2,0,0,0,2,1,8778.65,2,1,1156.0,2,1,7622.65,0ac30309-85fe-435d-834e-846bc81d6835
1439,TX,Harris (County),HOUSTON,77086,70,0,0,0,64,49,196276.05,51,37,110400.79,46,27,85875.26,59b7a47a-ff11-4be0-9a5b-5c208c4199ad
